<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.11.01	11:00:00	1.11478	1.11571	1.11460	1.11550	1106	0	10
2019.11.01	12:00:00	1.11550	1.11570	1.11280	1.11308	2463	0	10
2019.11.01	13:00:00	1.11308	1.11528	1.11308	1.11463	1661	0	10
2019.11.01	14:00:00	1.11465	1.11681	1.11465	1.11646	2700	0	10
2019.11.01	15:00:00	1.11648	1.11713	1.11619	1.11682	1662	0	10
2019.11.01	16:00:00	1.11682	1.11704	1.11621	1.11677	1282	0	10
2019.11.01	17:00:00	1.11677	1.11685	1.11607	1.11614	1030	0	10
2019.11.01	18:00:00	1.11614	1.11658	1.11583	1.11632	770	0	10
2019.11.01	19:00:00	1.11632	1.11693	1.11627	1.11688	644	0	10
2019.11.01	20:00:00	1.11688	1.11688	1.11602	1.11649	517	0	10
2019.11.03	22:00:00	1.11653	1.11653	1.11612	1.11623	235	0	60
2019.11.03	23:00:00	1.11634	1.11667	1.11629	1.11657	435	0	10
2019.11.04	00:00:00	1.11657	1.11662	1.11592	1.11597	376	0	10
2019.11.04	01:00:00	1.11597	1.11678	1.11597	1.11668	392	0	10
2019.11.04	02:00:00	1.11668	1.11717	1.11657	1.11712	393	0	10
2019.11.04	03:00:00	1.11710	1.11732	1.11688	1.11688	372	0	10
2019.11.04	04:00:00	1.11688	1.11706	1.11688	1.11690	287	0	10
2019.11.04	05:00:00	1.11690	1.11690	1.11648	1.11674	292	0	10
2019.11.04	06:00:00	1.11674	1.11704	1.11659	1.11678	400	0	10
2019.11.04	07:00:00	1.11678	1.11748	1.11654	1.11731	1085	0	10
2019.11.04	08:00:00	1.11729	1.11729	1.11490	1.11617	1969	0	10
2019.11.04	09:00:00	1.11618	1.11679	1.11572	1.11645	1340	0	10
2019.11.04	10:00:00	1.11645	1.11656	1.11543	1.11628	1133	0	10
2019.11.04	11:00:00	1.11628	1.11649	1.11593	1.11643	792	0	10
2019.11.04	12:00:00	1.11643	1.11696	1.11553	1.11594	1081	0	10
2019.11.04	13:00:00	1.11593	1.11593	1.11518	1.11557	1216	0	10
2019.11.04	14:00:00	1.11558	1.11559	1.11478	1.11478	1298	0	10
2019.11.04	15:00:00	1.11475	1.11565	1.11467	1.11542	1303	0	10
2019.11.04	16:00:00	1.11542	1.11562	1.11396	1.11438	1293	0	10
2019.11.04	17:00:00	1.11438	1.11455	1.11404	1.11408	676	0	10
2019.11.04	18:00:00	1.11408	1.11423	1.11310	1.11343	736	0	10
2019.11.04	19:00:00	1.11343	1.11348	1.11250	1.11270	772	0	10
2019.11.04	20:00:00	1.11269	1.11286	1.11244	1.11277	539	0	10
2019.11.04	21:00:00	1.11277	1.11302	1.11266	1.11276	419	0	10
2019.11.04	22:00:00	1.11276	1.11276	1.11196	1.11196	491	0	10
2019.11.04	23:00:00	1.11196	1.11276	1.11196	1.11275	435	0	10
2019.11.05	00:00:00	1.11276	1.11305	1.11269	1.11294	482	0	10
2019.11.05	01:00:00	1.11294	1.11299	1.11249	1.11251	517	0	10
2019.11.05	02:00:00	1.11252	1.11274	1.11216	1.11223	481	0	10
2019.11.05	03:00:00	1.11223	1.11245	1.11124	1.11230	709	0	10
2019.11.05	04:00:00	1.11229	1.11254	1.11206	1.11234	461	0	10
2019.11.05	05:00:00	1.11234	1.11278	1.11233	1.11274	420	0	10
2019.11.05	06:00:00	1.11274	1.11282	1.11248	1.11271	450	0	10
2019.11.05	07:00:00	1.11271	1.11380	1.11271	1.11343	1149	0	10
2019.11.05	08:00:00	1.11344	1.11395	1.11297	1.11330	1511	0	10
2019.11.05	09:00:00	1.11329	1.11339	1.11242	1.11288	1408	0	10
2019.11.05	10:00:00	1.11288	1.11308	1.11204	1.11214	1238	0	10
2019.11.05	11:00:00	1.11212	1.11244	1.11139	1.11165	1381	0	10
2019.11.05	12:00:00	1.11167	1.11168	1.11047	1.11089	1590	0	10
2019.11.05	13:00:00	1.11088	1.11108	1.10950	1.10990	1503	0	10
2019.11.05	14:00:00	1.10989	1.10992	1.10856	1.10888	1577	0	10
2019.11.05	15:00:00	1.10877	1.10882	1.10660	1.10721	2690	0	10
2019.11.05	16:00:00	1.10720	1.10751	1.10636	1.10695	1608	0	10
2019.11.05	17:00:00	1.10694	1.10730	1.10663	1.10674	999	0	10
2019.11.05	18:00:00	1.10674	1.10748	1.10643	1.10677	1068	0	10
2019.11.05	19:00:00	1.10677	1.10696	1.10631	1.10641	785	0	10
2019.11.05	20:00:00	1.10641	1.10736	1.10641	1.10707	742	0	10
2019.11.05	21:00:00	1.10708	1.10740	1.10708	1.10736	396	0	10
2019.11.05	22:00:00	1.10717	1.10738	1.10701	1.10724	528	0	25
2019.11.05	23:00:00	1.10736	1.10748	1.10724	1.10736	486	0	10
2019.11.06	00:00:00	1.10736	1.10737	1.10663	1.10675	666	0	10
2019.11.06	01:00:00	1.10675	1.10753	1.10674	1.10749	640	0	10
2019.11.06	02:00:00	1.10749	1.10770	1.10736	1.10770	452	0	10
2019.11.06	03:00:00	1.10769	1.10795	1.10757	1.10757	349	0	10
2019.11.06	04:00:00	1.10757	1.10759	1.10699	1.10704	289	0	10
2019.11.06	05:00:00	1.10702	1.10754	1.10694	1.10754	379	0	10
2019.11.06	06:00:00	1.10755	1.10780	1.10734	1.10752	583	0	10
2019.11.06	07:00:00	1.10752	1.10800	1.10718	1.10788	1103	0	10
2019.11.06	08:00:00	1.10788	1.10897	1.10757	1.10875	1324	0	10
2019.11.06	09:00:00	1.10875	1.10923	1.10858	1.10908	1119	0	10
2019.11.06	10:00:00	1.10909	1.10917	1.10869	1.10894	925	0	10
2019.11.06	11:00:00	1.10893	1.10893	1.10808	1.10819	897	0	10
2019.11.06	12:00:00	1.10817	1.10902	1.10767	1.10894	1045	0	10
2019.11.06	13:00:00	1.10892	1.10914	1.10867	1.10876	1050	0	10
2019.11.06	14:00:00	1.10875	1.10879	1.10782	1.10818	1314	0	10
2019.11.06	15:00:00	1.10818	1.10853	1.10726	1.10735	1322	0	10
2019.11.06	16:00:00	1.10735	1.10787	1.10670	1.10748	1462	0	10
2019.11.06	17:00:00	1.10748	1.10767	1.10646	1.10657	1126	0	10
2019.11.06	18:00:00	1.10657	1.10701	1.10653	1.10673	903	0	10
2019.11.06	19:00:00	1.10673	1.10707	1.10647	1.10672	679	0	10
2019.11.06	20:00:00	1.10670	1.10728	1.10665	1.10687	667	0	10
2019.11.06	21:00:00	1.10687	1.10693	1.10658	1.10659	337	0	10
2019.11.06	22:00:00	1.10658	1.10707	1.10636	1.10660	434	0	10
2019.11.06	23:00:00	1.10669	1.10699	1.10669	1.10696	286	0	10
2019.11.07	00:00:00	1.10696	1.10702	1.10654	1.10674	454	0	10
2019.11.07	01:00:00	1.10674	1.10695	1.10631	1.10641	515	0	10
2019.11.07	02:00:00	1.10641	1.10651	1.10564	1.10607	574	0	10
2019.11.07	03:00:00	1.10608	1.10609	1.10546	1.10583	627	0	10
2019.11.07	04:00:00	1.10583	1.10603	1.10575	1.10584	276	0	10
2019.11.07	05:00:00	1.10583	1.10608	1.10583	1.10602	355	0	10
2019.11.07	06:00:00	1.10602	1.10622	1.10577	1.10591	445	0	10
2019.11.07	07:00:00	1.10592	1.10802	1.10582	1.10755	1785	0	10
2019.11.07	08:00:00	1.10755	1.10833	1.10700	1.10827	1688	0	10
2019.11.07	09:00:00	1.10827	1.10831	1.10744	1.10773	1497	0	10
2019.11.07	10:00:00	1.10774	1.10910	1.10768	1.10883	1613	0	10
2019.11.07	11:00:00	1.10883	1.10905	1.10789	1.10789	1443	0	10
2019.11.07	12:00:00	1.10789	1.10828	1.10682	1.10760	1854	0	10
2019.11.07	13:00:00	1.10758	1.10819	1.10650	1.10666	1378	0	10
2019.11.07	14:00:00	1.10668	1.10689	1.10612	1.10631	1633	0	10
2019.11.07	15:00:00	1.10631	1.10632	1.10360	1.10461	2082	0	10
2019.11.07	16:00:00	1.10461	1.10492	1.10402	1.10443	1798	0	10
2019.11.07	17:00:00	1.10443	1.10479	1.10357	1.10404	1696	0	10
2019.11.07	18:00:00	1.10403	1.10487	1.10381	1.10453	1153	0	10
2019.11.07	19:00:00	1.10453	1.10531	1.10447	1.10467	1204	0	10
2019.11.07	20:00:00	1.10466	1.10508	1.10431	1.10455	979	0	10
2019.11.07	21:00:00	1.10455	1.10514	1.10455	1.10495	411	0	10
2019.11.07	22:00:00	1.10491	1.10493	1.10467	1.10481	200	0	20
2019.11.07	23:00:00	1.10481	1.10521	1.10459	1.10519	311	0	10
2019.11.08	00:00:00	1.10519	1.10522	1.10471	1.10471	618	0	10
2019.11.08	01:00:00	1.10470	1.10529	1.10455	1.10512	506	0	10
2019.11.08	02:00:00	1.10512	1.10538	1.10498	1.10532	419	0	10
2019.11.08	03:00:00	1.10532	1.10532	1.10511	1.10518	290	0	10
2019.11.08	04:00:00	1.10518	1.10518	1.10464	1.10471	275	0	10
2019.11.08	05:00:00	1.10471	1.10521	1.10468	1.10518	391	0	10
2019.11.08	06:00:00	1.10518	1.10530	1.10481	1.10514	489	0	10
2019.11.08	07:00:00	1.10514	1.10529	1.10447	1.10475	1247	0	10
2019.11.08	08:00:00	1.10477	1.10549	1.10436	1.10496	1260	0	10
2019.11.08	09:00:00	1.10496	1.10511	1.10377	1.10383	1263	0	10
2019.11.08	10:00:00	1.10382	1.10474	1.10337	1.10344	1318	0	10
2019.11.08	11:00:00	1.10345	1.10345	1.10256	1.10285	1190	0	10
2019.11.08	12:00:00	1.10285	1.10334	1.10277	1.10314	1363	0	10
2019.11.08	13:00:00	1.10314	1.10370	1.10301	1.10301	1302	0	10
2019.11.08	14:00:00	1.10301	1.10323	1.10238	1.10268	1441	0	10
2019.11.08	15:00:00	1.10268	1.10283	1.10192	1.10212	1777	0	10
2019.11.08	16:00:00	1.10213	1.10224	1.10167	1.10184	1144	0	10
2019.11.08	17:00:00	1.10184	1.10208	1.10163	1.10195	738	0	10
2019.11.08	18:00:00	1.10195	1.10230	1.10181	1.10200	419	0	10
2019.11.08	19:00:00	1.10200	1.10240	1.10200	1.10229	481	0	10
2019.11.08	20:00:00	1.10231	1.10231	1.10198	1.10210	402	0	10
2019.11.10	22:00:00	1.10175	1.10181	1.10161	1.10174	193	0	60
2019.11.10	23:00:00	1.10185	1.10221	1.10185	1.10216	219	0	10
2019.11.11	00:00:00	1.10216	1.10232	1.10161	1.10174	386	0	10
2019.11.11	01:00:00	1.10174	1.10211	1.10173	1.10178	400	0	10
2019.11.11	02:00:00	1.10178	1.10228	1.10168	1.10227	315	0	10
2019.11.11	03:00:00	1.10227	1.10234	1.10210	1.10224	271	0	10
2019.11.11	04:00:00	1.10223	1.10239	1.10212	1.10232	257	0	10
2019.11.11	05:00:00	1.10232	1.10250	1.10231	1.10250	285	0	10
2019.11.11	06:00:00	1.10249	1.10253	1.10212	1.10251	469	0	10
2019.11.11	07:00:00	1.10250	1.10294	1.10242	1.10294	906	0	10
2019.11.11	08:00:00	1.10294	1.10300	1.10206	1.10285	1008	0	10
2019.11.11	09:00:00	1.10285	1.10329	1.10252	1.10288	1089	0	10
2019.11.11	10:00:00	1.10290	1.10349	1.10280	1.10332	825	0	10
2019.11.11	11:00:00	1.10332	1.10341	1.10253	1.10259	787	0	10
2019.11.11	12:00:00	1.10259	1.10394	1.10255	1.10378	1170	0	10
2019.11.11	13:00:00	1.10380	1.10424	1.10364	1.10382	851	0	10
2019.11.11	14:00:00	1.10380	1.10389	1.10316	1.10357	1067	0	10
2019.11.11	15:00:00	1.10358	1.10360	1.10306	1.10344	1088	0	10
2019.11.11	16:00:00	1.10343	1.10408	1.10331	1.10364	923	0	10
2019.11.11	17:00:00	1.10364	1.10383	1.10335	1.10383	531	0	10
2019.11.11	18:00:00	1.10383	1.10387	1.10359	1.10364	487	0	10
2019.11.11	19:00:00	1.10364	1.10388	1.10332	1.10332	470	0	10
2019.11.11	20:00:00	1.10332	1.10346	1.10317	1.10321	343	0	10
2019.11.11	21:00:00	1.10321	1.10333	1.10308	1.10327	246	0	10
2019.11.11	22:00:00	1.10322	1.10322	1.10295	1.10306	142	0	20
2019.11.11	23:00:00	1.10311	1.10344	1.10309	1.10343	230	0	10
2019.11.12	00:00:00	1.10343	1.10374	1.10324	1.10339	367	0	10
2019.11.12	01:00:00	1.10339	1.10348	1.10278	1.10278	403	0	10
2019.11.12	02:00:00	1.10278	1.10294	1.10259	1.10280	391	0	10
2019.11.12	03:00:00	1.10280	1.10334	1.10274	1.10315	353	0	10
2019.11.12	04:00:00	1.10315	1.10343	1.10315	1.10338	295	0	10
2019.11.12	05:00:00	1.10338	1.10355	1.10321	1.10345	348	0	10
2019.11.12	06:00:00	1.10345	1.10381	1.10330	1.10334	537	0	10
2019.11.12	07:00:00	1.10335	1.10349	1.10267	1.10275	949	0	10
2019.11.12	08:00:00	1.10276	1.10290	1.10186	1.10241	1262	0	10
2019.11.12	09:00:00	1.10240	1.10353	1.10235	1.10325	1134	0	10
2019.11.12	10:00:00	1.10325	1.10361	1.10203	1.10233	1102	0	10
2019.11.12	11:00:00	1.10233	1.10234	1.10125	1.10173	996	0	10
2019.11.12	12:00:00	1.10174	1.10197	1.10107	1.10194	953	0	10
2019.11.12	13:00:00	1.10192	1.10218	1.10123	1.10197	1052	0	10
2019.11.12	14:00:00	1.10197	1.10222	1.10138	1.10138	1401	0	10
2019.11.12	15:00:00	1.10139	1.10175	1.10022	1.10118	1435	0	10
2019.11.12	16:00:00	1.10118	1.10187	1.10087	1.10159	1249	0	10
2019.11.12	17:00:00	1.10158	1.10194	1.10061	1.10103	1454	0	10
2019.11.12	18:00:00	1.10103	1.10143	1.10057	1.10063	1062	0	10
2019.11.12	19:00:00	1.10063	1.10121	1.10049	1.10112	794	0	10
2019.11.12	20:00:00	1.10112	1.10112	1.10072	1.10100	528	0	10
2019.11.12	21:00:00	1.10102	1.10102	1.10066	1.10083	340	0	10
2019.11.12	22:00:00	1.10077	1.10114	1.10048	1.10103	414	0	20
2019.11.12	23:00:00	1.10108	1.10129	1.10105	1.10116	225	0	10
2019.11.13	00:00:00	1.10116	1.10126	1.10082	1.10087	510	0	10
2019.11.13	01:00:00	1.10087	1.10136	1.10084	1.10101	832	0	10
2019.11.13	02:00:00	1.10101	1.10151	1.10078	1.10149	526	0	10
2019.11.13	03:00:00	1.10149	1.10149	1.10114	1.10119	422	0	10
2019.11.13	04:00:00	1.10119	1.10144	1.10119	1.10142	290	0	10
2019.11.13	05:00:00	1.10142	1.10156	1.10125	1.10145	327	0	10
2019.11.13	06:00:00	1.10146	1.10163	1.10113	1.10130	482	0	10
2019.11.13	07:00:00	1.10130	1.10130	1.10064	1.10064	857	0	10
2019.11.13	08:00:00	1.10062	1.10088	1.09988	1.10085	1139	0	10
2019.11.13	09:00:00	1.10085	1.10178	1.10081	1.10148	1417	0	10
2019.11.13	10:00:00	1.10147	1.10197	1.10112	1.10126	1299	0	10
2019.11.13	11:00:00	1.10126	1.10134	1.10063	1.10087	1171	0	10
2019.11.13	12:00:00	1.10087	1.10112	1.09994	1.10072	1133	0	10
2019.11.13	13:00:00	1.10072	1.10093	1.10019	1.10071	1388	0	10
2019.11.13	14:00:00	1.10071	1.10150	1.10008	1.10119	1575	0	10
2019.11.13	15:00:00	1.10118	1.10148	1.10027	1.10095	1398	0	10
2019.11.13	16:00:00	1.10097	1.10109	1.09998	1.10028	1104	0	10
2019.11.13	17:00:00	1.10028	1.10032	1.09950	1.09986	947	0	10
2019.11.13	18:00:00	1.09986	1.10055	1.09977	1.10038	777	0	10
2019.11.13	19:00:00	1.10040	1.10088	1.10006	1.10012	973	0	10
2019.11.13	20:00:00	1.10012	1.10080	1.09997	1.10078	520	0	10
2019.11.13	21:00:00	1.10076	1.10080	1.10017	1.10062	384	0	10
2019.11.13	22:00:00	1.10057	1.10075	1.10025	1.10068	272	0	20
2019.11.13	23:00:00	1.10074	1.10093	1.10071	1.10092	251	0	10
2019.11.14	00:00:00	1.10092	1.10104	1.10052	1.10061	490	0	10
2019.11.14	01:00:00	1.10061	1.10088	1.10033	1.10038	568	0	10
2019.11.14	02:00:00	1.10037	1.10037	1.09993	1.10018	450	0	10
2019.11.14	03:00:00	1.10018	1.10051	1.10007	1.10030	405	0	10
2019.11.14	04:00:00	1.10031	1.10044	1.09997	1.10002	393	0	10
2019.11.14	05:00:00	1.10002	1.10002	1.09947	1.09980	436	0	10
2019.11.14	06:00:00	1.09980	1.09984	1.09936	1.09944	423	0	10
2019.11.14	07:00:00	1.09944	1.10103	1.09942	1.10102	1342	0	10
2019.11.14	08:00:00	1.10103	1.10152	1.10070	1.10079	1199	0	10
2019.11.14	09:00:00	1.10080	1.10088	1.09973	1.10005	1331	0	10
2019.11.14	10:00:00	1.10006	1.10036	1.09958	1.09973	956	0	10
2019.11.14	11:00:00	1.09973	1.09998	1.09888	1.09900	1051	0	10
2019.11.14	12:00:00	1.09900	1.09983	1.09895	1.09958	802	0	10
2019.11.14	13:00:00	1.09958	1.09993	1.09933	1.09980	984	0	10
2019.11.14	14:00:00	1.09980	1.10048	1.09976	1.10006	1080	0	10
2019.11.14	15:00:00	1.10007	1.10015	1.09923	1.10007	1401	0	10
2019.11.14	16:00:00	1.10007	1.10176	1.09996	1.10149	1449	0	10
2019.11.14	17:00:00	1.10148	1.10201	1.10131	1.10173	771	0	10
2019.11.14	18:00:00	1.10173	1.10268	1.10152	1.10260	747	0	10
2019.11.14	19:00:00	1.10260	1.10266	1.10211	1.10211	724	0	10
2019.11.14	20:00:00	1.10211	1.10223	1.10177	1.10204	543	0	10
2019.11.14	21:00:00	1.10202	1.10205	1.10174	1.10198	329	0	10
2019.11.14	22:00:00	1.10179	1.10223	1.10170	1.10212	316	0	25
2019.11.14	23:00:00	1.10211	1.10220	1.10178	1.10193	285	0	10
2019.11.15	00:00:00	1.10193	1.10252	1.10192	1.10248	560	0	10
2019.11.15	01:00:00	1.10247	1.10264	1.10226	1.10246	524	0	10
2019.11.15	02:00:00	1.10246	1.10292	1.10232	1.10291	443	0	10
2019.11.15	03:00:00	1.10291	1.10291	1.10244	1.10256	315	0	10
2019.11.15	04:00:00	1.10256	1.10260	1.10241	1.10257	230	0	10
2019.11.15	05:00:00	1.10257	1.10257	1.10212	1.10214	228	0	10
